Year;Country;pais_iso;continente;ECI;ECI+
1993;Poland;pol;eu;0.550205;0.712727
1993;Portugal;prt;eu;0.479471;0.789504
1993;Romania;rou;eu;0.55807;0.754066
1993;Russia;rus;eu;0.057938;0.359793
1993;Slovakia;svk;eu;1.20247;1.0716
1993;Slovenia;svn;eu;1.38116;1.12873
1993;Sweden;swe;eu;2.22944;1.42536
1993;Ukraine;ukr;eu;0.127406;0.117658
1993;Canada;can;na;0.652211;1.06702
1993;Costa Rica;cri;na;-0.039951;-0.130755
1993;Dominican Republic;dom;na;-0.507464;-0.120246
1993;Guatemala;gtm;na;-0.106833;-0.176809
1993;Honduras;hnd;na;-0.581544;-0.422057
1993;Jamaica;jam;na;-0.394466;-0.459382
1993;Mexico;mex;na;0.807204;1.10858
1993;Nicaragua;nic;na;-0.365774;-0.568886
1993;Panama;pan;na;0.139468;0.720249
1993;El Salvador;slv;na;0.240982;0.219843
1993;Trinidad and Tobago;tto;na;0.280493;0.065037
1993;United States;usa;na;1.73991;1.37799
1993;Australia;aus;oc;-0.038421;0.497068
1993;New Zealand;nzl;oc;0.369015;0.521481
1993;Argentina;arg;sa;-0.010048;0.388922
1993;Bolivia;bol;sa;-0.930338;-0.843494
1993;Brazil;bra;sa;0.471776;0.597672
1993;Chile;chl;sa;-0.365605;-0.0244
1993;Colombia;col;sa;-0.092689;0.295291
1993;Ecuador;ecu;sa;-0.955749;-0.732341
1993;Peru;per;sa;-0.411949;-0.403934
1993;Paraguay;pry;sa;-0.961847;-0.426176
1993;Uruguay;ury;sa;0.137513;0.533295
1993;Venezuela;ven;sa;-0.328245;0.309417
1994;Angola;ago;af;-1.26224;-1.19308
1994;Cote d'Ivoire;civ;af;-1.56816;-1.66792
1994;Cameroon;cmr;af;-1.86519;-1.79623
1994;Democratic Republic of the Congo;cod;af;-1.38968;-1.56105
1994;Republic of the Congo;cog;af;-1.52143;-1.54137
1994;Algeria;dza;af;-0.635657;-0.594731
1994;Egypt;egy;af;-0.403994;0.157424
1994;Ethiopia;eth;af;-0.729946;-1.37304
1994;Gabon;gab;af;-1.60925;-2.38173
1994;Ghana;gha;af;-1.66955;-1.80112
1994;Guinea;gin;af;-1.216;-1.94686
1994;Kenya;ken;af;-0.798098;-0.988212
1994;Morocco;mar;af;-0.668407;-0.271276
1994;Madagascar;mdg;af;-1.08774;-1.3534
1994;Mozambique;moz;af;-0.26666;-0.940705
1994;Mauritania;mrt;af;-1.14335;-1.56663
1994;Nigeria;nga;af;-2.08403;-1.55087
1994;Sudan;sdn;af;-0.884069;-2.0322
1994;Senegal;sen;af;-1.09304;-1.71655
1994;Togo;tgo;af;-1.28427;-1.93412
1994;Tunisia;tun;af;-0.13953;0.012373
1994;Tanzania;tza;af;-1.13622;-1.40403
1994;South Africa;zaf;af;0.113564;0.358335
1994;Zambia;zmb;af;-1.06644;-1.29353
1994;Zimbabwe;zwe;af;-0.453192;-0.475354
1994;United Arab Emirates;are;as;-0.422395;0.415705
1994;Azerbaijan;aze;as;-0.184645;-0.475489
1994;Bangladesh;bgd;as;-0.921693;-1.00412
1994;China;chn;as;0.089156;0.912037
1994;Georgia;geo;as;-0.014192;-0.021638
1994;Hong Kong;hkg;as;0.527659;1.18679
1994;Indonesia;idn;as;-0.489321;0.350195
1994;India;ind;as;-0.024145;0.497951
1994;Iran;irn;as;-1.15496;-0.923041
1994;Israel;isr;as;1.22134;1.03761
1994;Jordan;jor;as;0.002117;-0.737893
1994;Japan;jpn;as;2.54183;1.72181
1994;Kazakhstan;kaz;as;-0.170424;-0.150505
1994;Cambodia;khm;as;-1.02126;-1.06052
1994;South Korea;kor;as;0.855669;1.23814
1994;Kuwait;kwt;as;-0.534725;-0.049238
1994;Laos;lao;as;-0.703118;-0.788375
1994;Lebanon;lbn;as;0.126785;0.297783
1994;Sri Lanka;lka;as;-0.655767;-0.46679
1994;Burma;mmr;as;-1.19653;-1.31139
1994;Mongolia;mng;as;-0.451942;-1.08414
1994;Malaysia;mys;as;0.02807;0.876107
1994;Oman;omn;as;-0.40115;0.237689
1994;Pakistan;pak;as;-0.817542;-0.2549
1994;Philippines;phl;as;-0.108895;0.321697
1994;Qatar;qat;as;-0.322743;-0.401042
1994;Saudi Arabia;sau;as;0.154833;0.266755
1994;Singapore;sgp;as;0.940113;1.35303
1994;Syria;syr;as;-0.734558;-0.845613
1994;Thailand;tha;as;0.114266;0.783024
1994;Turkmenistan;tkm;as;-0.920734;-1.39687
1994;Turkey;tur;as;0.035269;0.351296
1994;Uzbekistan;uzb;as;-0.577566;-1.3002
1994;Vietnam;vnm;as;-1.04169;-0.248725
1994;Yemen;yem;as;-0.585367;-0.392559
1994;Albania;alb;eu;-0.179171;-0.210017
1994;Austria;aut;eu;2.12007;1.41166
1994;Belgium;bel;eu;1.50225;1.30034
1994;Bulgaria;bgr;eu;0.364839;0.501459
1994;Bosnia and Herzegovina;bih;eu;0.673995;0.694207
1994;Belarus;blr;eu;0.378847;0.045875
1994;Switzerland;che;eu;2.24492;1.57247
1994;Czech Republic;cze;eu;1.39329;1.08371
1994;Germany;deu;eu;2.29872;1.53768
1994;Denmark;dnk;eu;1.77819;1.3102
1994;Spain;esp;eu;1.22672;1.11009
1994;Estonia;est;eu;0.256368;0.364486
1994;Finland;fin;eu;1.9172;1.25648
1994;France;fra;eu;1.71064;1.33105
1994;United Kingdom;gbr;eu;1.8913;1.3882
1994;Greece;grc;eu;-0.006531;0.358315
1994;Croatia;hrv;eu;0.818057;0.875091
1994;Hungary;hun;eu;0.929671;0.931447
1994;Ireland;irl;eu;1.41344;1.24913
1994;Italy;ita;eu;1.73744;1.399
1994;Lithuania;ltu;eu;0.07006;0.338329
1994;Latvia;lva;eu;-0.149621;0.226811
1994;Moldova;mda;eu;0.360477;0.414506
1994;Macedonia;mkd;eu;0.237408;0.200124
1994;Netherlands;nld;eu;1.38627;1.22616
1994;Norway;nor;eu;0.836537;0.780297
1994;Poland;pol;eu;0.600638;0.72017
1994;Portugal;prt;eu;0.365271;0.741545
1994;Romania;rou;eu;0.426141;0.700987
1994;Russia;rus;eu;0.061145;0.361781
1994;Slovakia;svk;eu;1.23843;1.07306
1994;Slovenia;svn;eu;1.39101;1.13128
1994;Sweden;swe;eu;2.21793;1.41756
1994;Ukraine;ukr;eu;0.122931;0.07531
1994;Canada;can;na;0.819512;1.08467
1994;Costa Rica;cri;na;-0.155692;-0.152665
1994;Dominican Republic;dom;na;-0.598513;-0.126786
1994;Guatemala;gtm;na;-0.040386;-0.145835
1994;Honduras;hnd;na;-0.603182;-0.460716
1994;Jamaica;jam;na;-0.569588;-0.52004
1994;Mexico;mex;na;0.826065;1.15311
1994;Nicaragua;nic;na;-0.351296;-0.797211
1994;Panama;pan;na;0.124251;0.780066
1994;El Salvador;slv;na;0.148981;0.231937
1994;Trinidad and Tobago;tto;na;0.224247;-0.033756
1994;United States;usa;na;1.82759;1.36792
1994;Australia;aus;oc;-0.009273;0.46077
1994;New Zealand;nzl;oc;0.424029;0.493435
1994;Argentina;arg;sa;-0.02758;0.383745
1994;Bolivia;bol;sa;-0.871765;-0.841444
1994;Brazil;bra;sa;0.512414;0.609666
1994;Chile;chl;sa;-0.296188;-0.03323
1994;Colombia;col;sa;-0.137058;0.271374
1994;Ecuador;ecu;sa;-0.968503;-0.71589
1994;Peru;per;sa;-0.52763;-0.521266
1994;Paraguay;pry;sa;-0.804891;-0.34221
1994;Uruguay;ury;sa;0.287779;0.549099
1994;Venezuela;ven;sa;-0.187383;0.307769
1995;Angola;ago;af;-1.70503;-1.05732
1995;Cote d'Ivoire;civ;af;-1.53247;-1.51972
1995;Cameroon;cmr;af;-1.70179;-1.66317
1995;Democratic Republic of the Congo;cod;af;-1.32594;-1.45326
1995;Republic of the Congo;cog;af;-1.41008;-1.43908
1995;Algeria;dza;af;-0.787497;-0.612575
1995;Egypt;egy;af;-0.446871;0.113623
1995;Ethiopia;eth;af;-1.02858;-1.44262
1995;Gabon;gab;af;-1.34952;-2.46019
1995;Ghana;gha;af;-1.64302;-1.69212
1995;Guinea;gin;af;-1.27707;-2.06388
1995;Kenya;ken;af;-0.61515;-0.809994
1995;Morocco;mar;af;-0.618859;-0.23451
1995;Madagascar;mdg;af;-1.0196;-1.26179
1995;Mozambique;moz;af;-0.45673;-1.08735
1995;Mauritania;mrt;af;-1.22374;-1.84823
1995;Nigeria;nga;af;-2.08757;-1.58637
1995;Sudan;sdn;af;-0.919266;-1.91756
1995;Senegal;sen;af;-0.794811;-1.88021
1995;Togo;tgo;af;-1.377;-2.04301
1995;Tunisia;tun;af;-0.149132;0.065156
1995;Tanzania;tza;af;-1.26575;-1.40461
1995;South Africa;zaf;af;0.108519;0.34942
1995;Zambia;zmb;af;-0.891487;-1.10581
1995;Zimbabwe;zwe;af;-0.294163;-0.453633
1995;United Arab Emirates;are;as;-0.350496;0.392526
1995;Azerbaijan;aze;as;-0.220812;-0.648522
1995;Bangladesh;bgd;as;-0.918699;-1.03988
1995;China;chn;as;0.234956;0.96928
1995;Georgia;geo;as;0.458729;0.22356
1995;Hong Kong;hkg;as;0.594131;1.18528
1995;Indonesia;idn;as;-0.366439;0.400112
1995;India;ind;as;0.066093;0.50967
1995;Iran;irn;as;-0.972758;-0.840588
1995;Israel;isr;as;1.11366;1.05938
1995;Jordan;jor;as;-0.026579;-0.821202
1995;Japan;jpn;as;2.55927;1.72966
1995;Kazakhstan;kaz;as;0.059747;-0.228691
1995;Cambodia;khm;as;-0.985304;-0.941604
1995;South Korea;kor;as;0.9454;1.25084
1995;Kuwait;kwt;as;-0.907519;-0.247935
1995;Laos;lao;as;-0.817567;-0.754383
1995;Lebanon;lbn;as;0.055535;0.24985
1995;Sri Lanka;lka;as;-0.681331;-0.501921
1995;Burma;mmr;as;-1.25906;-1.32014
1995;Mongolia;mng;as;-0.540687;-1.1372
1995;Malaysia;mys;as;0.258514;0.951331
1995;Oman;omn;as;-0.67748;0.157445
1995;Pakistan;pak;as;-0.79391;-0.216382
1995;Philippines;phl;as;-0.119353;0.387586
1995;Qatar;qat;as;-0.619172;-0.53099
1995;Saudi Arabia;sau;as;0.042888;0.291844
1995;Singapore;sgp;as;1.0629;1.35787
1995;Syria;syr;as;-0.91366;-0.86525
1995;Thailand;tha;as;0.134664;0.828735
1995;Turkmenistan;tkm;as;-0.737921;-1.23794
1995;Turkey;tur;as;0.102971;0.37877
1995;Uzbekistan;uzb;as;-0.695181;-1.3887
1995;Vietnam;vnm;as;-0.928968;-0.130696
1995;Yemen;yem;as;-0.990987;-0.531914
1995;Albania;alb;eu;-0.286801;-0.268105
1995;Austria;aut;eu;2.07826;1.39311
1995;Belgium;bel;eu;1.50236;1.27696
1995;Bulgaria;bgr;eu;0.323871;0.470606
1995;Bosnia and Herzegovina;bih;eu;0.635623;0.616958
1995;Belarus;blr;eu;0.477808;0.451506
1995;Switzerland;che;eu;2.26769;1.56132
1995;Czech Republic;cze;eu;1.4509;1.09719
1995;Germany;deu;eu;2.30351;1.53307
1995;Denmark;dnk;eu;1.59706;1.22118
1995;Spain;esp;eu;1.26353;1.06668
1995;Estonia;est;eu;0.457924;0.535034
1995;Finland;fin;eu;1.87757;1.24112
1995;France;fra;eu;1.69969;1.32646
1995;United Kingdom;gbr;eu;1.81848;1.37123
1995;Greece;grc;eu;0.006074;0.32228
1995;Croatia;hrv;eu;0.824962;0.844088
1995;Hungary;hun;eu;1.00057;0.96045
1995;Ireland;irl;eu;1.31883;1.20598
1995;Italy;ita;eu;1.68699;1.36494
1995;Lithuania;ltu;eu;0.063567;0.359476
1995;Latvia;lva;eu;0.046373;0.303681
1995;Moldova;mda;eu;0.284536;0.347722
1995;Macedonia;mkd;eu;0.251441;0.181395
1995;Netherlands;nld;eu;1.31958;1.22162
1995;Norway;nor;eu;0.755938;0.75187
1995;Poland;pol;eu;0.659829;0.732213
1995;Portugal;prt;eu;0.407458;0.780859
1995;Romania;rou;eu;0.469295;0.639238
1995;Russia;rus;eu;0.148674;0.371299
1995;Slovakia;svk;eu;1.26368;1.06121
1995;Slovenia;svn;eu;1.42703;1.11627
1995;Sweden;swe;eu;2.14061;1.39278
1995;Ukraine;ukr;eu;0.062267;0.166436
1995;Canada;can;na;0.856119;1.08127
1995;Costa Rica;cri;na;-0.202471;-0.217398
1995;Dominican Republic;dom;na;-0.496314;-0.138944
1995;Guatemala;gtm;na;-0.006738;-0.127854
1995;Honduras;hnd;na;-0.647264;-0.456196
1995;Jamaica;jam;na;-0.64307;-0.743467
1995;Mexico;mex;na;0.785075;1.16781
1995;Nicaragua;nic;na;-0.611364;-0.824097
1995;Panama;pan;na;0.091303;0.725941
1995;El Salvador;slv;na;-0.018033;0.132492
1995;Trinidad and Tobago;tto;na;-0.019194;-0.162281
1995;United States;usa;na;1.77051;1.36075
1995;Australia;aus;oc;0.04147;0.471861
1995;New Zealand;nzl;oc;0.44124;0.497414
1995;Argentina;arg;sa;0.010787;0.421472
1995;Bolivia;bol;sa;-0.784781;-0.734413
1995;Brazil;bra;sa;0.558738;0.627597
1995;Chile;chl;sa;-0.197503;-0.05881
1995;Colombia;col;sa;-0.057388;0.283503
1995;Ecuador;ecu;sa;-1.0181;-0.747736
1995;Peru;per;sa;-0.431251;-0.540824
1995;Paraguay;pry;sa;-0.612841;-0.298435
1995;Uruguay;ury;sa;0.317795;0.542438
1995;Venezuela;ven;sa;-0.084909;0.288823
1996;Angola;ago;af;-1.75814;-1.01272
1996;Cote d'Ivoire;civ;af;-1.2875;-1.48348
1996;Cameroon;cmr;af;-1.6158;-1.7376
1996;Democratic Republic of the Congo;cod;af;-1.32809;-1.43303
1996;Republic of the Congo;cog;af;-0.845544;-1.36693
1996;Algeria;dza;af;-0.72511;-0.718829
1996;Egypt;egy;af;-0.46767;0.146834
1996;Ethiopia;eth;af;-1.20396;-1.59426
1996;Gabon;gab;af;-1.25007;-2.57936
1996;Ghana;gha;af;-1.36653;-1.58338
1996;Guinea;gin;af;-1.34948;-2.27335
1996;Kenya;ken;af;-0.555286;-0.839126
1996;Morocco;mar;af;-0.768595;-0.370172
1996;Madagascar;mdg;af;-1.14395;-1.34759
1996;Mozambique;moz;af;-0.831413;-1.38408
1996;Mauritania;mrt;af;-1.32609;-1.83759
1996;Nigeria;nga;af;-2.10242;-1.60912
1996;Sudan;sdn;af;-0.97249;-1.99885
1996;Senegal;sen;af;-1.14286;-1.96812
1996;Togo;tgo;af;-1.31135;-1.93505
1996;Tunisia;tun;af;-0.454045;-0.072196
1996;Tanzania;tza;af;-1.31053;-1.4505
1996;South Africa;zaf;af;0.172478;0.38133
1996;Zambia;zmb;af;-0.874625;-1.04631
1996;Zimbabwe;zwe;af;-0.243137;-0.392922
1996;United Arab Emirates;are;as;-0.41129;0.319678
1996;Azerbaijan;aze;as;0.295336;0.128648
1996;Bangladesh;bgd;as;-1.06387;-1.04055
1996;China;chn;as;0.221438;0.966241
1996;Georgia;geo;as;0.37478;0.244021
1996;Hong Kong;hkg;as;0.471498;1.13936
1996;Indonesia;idn;as;-0.386413;0.411529
1996;India;ind;as;0.034912;0.539935
1996;Iran;irn;as;-0.854963;-0.737433
1996;Israel;isr;as;1.07941;1.04018
1996;Jordan;jor;as;-0.028269;-0.73134
1996;Japan;jpn;as;2.62482;1.69939
1996;Kazakhstan;kaz;as;0.320195;0.164218
1996;Cambodia;khm;as;-0.931056;-0.836755
1996;South Korea;kor;as;1.02663;1.24604
1996;Kuwait;kwt;as;-0.637936;-0.340992
1996;Laos;lao;as;-0.54968;-0.523854
1996;Lebanon;lbn;as;-0.042066;0.171644
1996;Sri Lanka;lka;as;-0.818788;-0.568863
1996;Burma;mmr;as;-1.25981;-1.41162
1996;Mongolia;mng;as;-0.635697;-1.12465
1996;Malaysia;mys;as;0.330865;0.960858
1996;Oman;omn;as;-0.498061;0.198782
1996;Pakistan;pak;as;-0.831704;-0.13508
1996;Philippines;phl;as;-0.264709;0.419724
1996;Qatar;qat;as;-0.606565;-0.570941
1996;Saudi Arabia;sau;as;-0.004363;0.207319
1996;Singapore;sgp;as;1.08779;1.32476
1996;Syria;syr;as;-1.08399;-0.80429
1996;Thailand;tha;as;0.08527;0.808107
1996;Turkmenistan;tkm;as;-0.795773;-1.24973
1996;Turkey;tur;as;0.003711;0.360267
1996;Uzbekistan;uzb;as;-0.329384;-0.5323
1996;Vietnam;vnm;as;-0.885671;-0.063468
1996;Yemen;yem;as;-1.33012;-1.05813
1996;Albania;alb;eu;-0.377064;-0.343265
1996;Austria;aut;eu;2.03268;1.34648
1996;Belgium;bel;eu;1.43024;1.22834
1996;Bulgaria;bgr;eu;0.34916;0.528601
1996;Bosnia and Herzegovina;bih;eu;0.580926;0.556809
1996;Belarus;blr;eu;0.607991;0.645526
1996;Switzerland;che;eu;2.2797;1.52817
1996;Czech Republic;cze;eu;1.42569;1.05472
1996;Germany;deu;eu;2.33549;1.49231
1996;Denmark;dnk;eu;1.52388;1.17791
1996;Spain;esp;eu;1.19306;1.06128
1996;Estonia;est;eu;0.545415;0.540587
1996;Finland;fin;eu;1.93772;1.22938
1996;France;fra;eu;1.60763;1.27222
1996;United Kingdom;gbr;eu;1.80903;1.3252
1996;Greece;grc;eu;0.029853;0.220898
1996;Croatia;hrv;eu;0.74655;0.787231
1996;Hungary;hun;eu;0.916166;0.954192
1996;Ireland;irl;eu;1.34091;1.20565
1996;Italy;ita;eu;1.63958;1.32108
1996;Lithuania;ltu;eu;0.262575;0.552242
1996;Latvia;lva;eu;0.247579;0.394918
1996;Moldova;mda;eu;0.209032;0.434596
1996;Macedonia;mkd;eu;0.167876;0.203595
1996;Netherlands;nld;eu;1.33851;1.21895
1996;Norway;nor;eu;0.761752;0.707924
1996;Poland;pol;eu;0.752045;0.751602
1996;Portugal;prt;eu;0.403863;0.718837
1996;Romania;rou;eu;0.48008;0.606131
1996;Russia;rus;eu;0.297075;0.490811
1996;Slovakia;svk;eu;1.21663;1.05484
1996;Slovenia;svn;eu;1.3489;1.0748
1996;Sweden;swe;eu;2.15152;1.36504
1996;Ukraine;ukr;eu;0.568178;0.456723
1996;Canada;can;na;0.891053;1.07397
1996;Costa Rica;cri;na;-0.259614;-0.184779
1996;Dominican Republic;dom;na;-0.469361;-0.220222
1996;Guatemala;gtm;na;-0.09217;-0.183442
1996;Honduras;hnd;na;-0.716076;-0.584259
1996;Jamaica;jam;na;-0.740573;-0.728608
1996;Mexico;mex;na;0.713387;1.1388
1996;Nicaragua;nic;na;-0.759552;-1.0205
1996;Panama;pan;na;-0.035657;0.605191
1996;El Salvador;slv;na;-0.191735;-0.015117
1996;Trinidad and Tobago;tto;na;0.049676;-0.230182
1996;United States;usa;na;1.83305;1.32984
1996;Australia;aus;oc;0.027905;0.505551
1996;New Zealand;nzl;oc;0.33429;0.472531
1996;Argentina;arg;sa;-0.01855;0.38373
1996;Bolivia;bol;sa;-0.670547;-0.7098
1996;Brazil;bra;sa;0.529039;0.596152
1996;Chile;chl;sa;-0.236143;-0.036294
1996;Colombia;col;sa;-0.052715;0.275969
1996;Ecuador;ecu;sa;-1.06839;-0.817614
1996;Peru;per;sa;-0.425053;-0.500858
1996;Paraguay;pry;sa;-0.645988;-0.177257
1996;Uruguay;ury;sa;0.281436;0.524062
1996;Venezuela;ven;sa;-0.082202;0.224494
1997;Angola;ago;af;-1.79175;-0.928505
1997;Cote d'Ivoire;civ;af;-1.37382;-1.41074
1997;Cameroon;cmr;af;-1.73434;-1.80092
1997;Democratic Republic of the Congo;cod;af;-1.38505;-1.52208
1997;Republic of the Congo;cog;af;-1.29766;-1.5232
1997;Algeria;dza;af;-0.814718;-0.799058
1997;Egypt;egy;af;-0.535714;0.129196
1997;Ethiopia;eth;af;-1.33563;-1.79981
1997;Gabon;gab;af;-1.5865;-2.74144
1997;Ghana;gha;af;-1.27141;-1.42794
1997;Guinea;gin;af;-1.64311;-2.35084
1997;Kenya;ken;af;-0.667525;-0.848256
1997;Morocco;mar;af;-0.720285;-0.446503
1997;Madagascar;mdg;af;-1.12751;-1.37899
1997;Mozambique;moz;af;-0.569856;-1.23708
1997;Mauritania;mrt;af;-1.13999;-1.64526
1997;Nigeria;nga;af;-2.15015;-1.56285
1997;Sudan;sdn;af;-0.996098;-2.03455
1997;Senegal;sen;af;-0.839209;-1.7968
1997;Togo;tgo;af;-1.12366;-1.9097
1997;Tunisia;tun;af;-0.521211;-0.136714
1997;Tanzania;tza;af;-1.21963;-1.4961
1997;South Africa;zaf;af;0.252567;0.430853
1997;Zambia;zmb;af;-0.95923;-1.04708
1997;Zimbabwe;zwe;af;-0.366698;-0.473203
1997;United Arab Emirates;are;as;-0.242739;0.366349
1997;Azerbaijan;aze;as;0.440148;-0.006078
1997;Bangladesh;bgd;as;-1.06811;-1.05482
1997;China;chn;as;0.328308;0.990893
1997;Georgia;geo;as;0.20617;0.137156
1997;Hong Kong;hkg;as;0.489159;1.11649
1997;Indonesia;idn;as;-0.263329;0.41541
1997;India;ind;as;0.101682;0.484234
1997;Iran;irn;as;-0.731991;-0.689927
1997;Israel;isr;as;1.11492;1.01807
1997;Jordan;jor;as;0.060741;-0.649105
1997;Japan;jpn;as;2.53902;1.67922
1997;Kazakhstan;kaz;as;0.170617;0.14724
1997;Cambodia;khm;as;-1.05982;-0.871589
1997;South Korea;kor;as;1.14944;1.25354
1997;Kuwait;kwt;as;-0.456562;-0.363073
1997;Laos;lao;as;-0.647999;-0.577887
1997;Lebanon;lbn;as;0.014512;0.111619
1997;Sri Lanka;lka;as;-0.782064;-0.574466
1997;Burma;mmr;as;-1.2446;-1.37407
1997;Mongolia;mng;as;-0.671654;-1.17116
1997;Malaysia;mys;as;0.454003;0.951575
1997;Oman;omn;as;-0.685378;0.162969
1997;Pakistan;pak;as;-0.81523;-0.151299
1997;Philippines;phl;as;-0.193581;0.446791
1997;Qatar;qat;as;-0.709645;-0.610633
1997;Saudi Arabia;sau;as;-0.142044;0.256333
1997;Singapore;sgp;as;0.983781;1.32172
1997;Syria;syr;as;-1.05905;-0.757307
1997;Thailand;tha;as;0.170387;0.800795
1997;Turkmenistan;tkm;as;-0.613978;-1.07446
1997;Turkey;tur;as;0.099291;0.396865
1997;Uzbekistan;uzb;as;-0.257701;-0.51198
1997;Vietnam;vnm;as;-0.841634;0.03928
1997;Yemen;yem;as;-1.25966;-1.0866
1997;Albania;alb;eu;-0.404282;-0.38921
1997;Austria;aut;eu;1.91867;1.32736
1997;Belgium;bel;eu;1.46882;1.2114
1997;Bulgaria;bgr;eu;0.501917;0.533626
1997;Bosnia and Herzegovina;bih;eu;0.492681;0.48306
1997;Belarus;blr;eu;0.471432;0.635449
1997;Switzerland;che;eu;2.22311;1.50882
1997;Czech Republic;cze;eu;1.40372;1.07466
1997;Germany;deu;eu;2.25612;1.47598
1997;Denmark;dnk;eu;1.51091;1.17202
1997;Spain;esp;eu;1.17464;1.06021
1997;Estonia;est;eu;0.514904;0.577882
1997;Finland;fin;eu;1.90875;1.26869
1997;France;fra;eu;1.58323;1.27076
1997;United Kingdom;gbr;eu;1.82057;1.32392
1997;Greece;grc;eu;0.151935;0.223711
1997;Croatia;hrv;eu;0.727172;0.749634
1997;Hungary;hun;eu;0.92667;1.00466
1997;Ireland;irl;eu;1.37233;1.23769
1997;Italy;ita;eu;1.55468;1.30124
1997;Lithuania;ltu;eu;0.282998;0.59526
1997;Latvia;lva;eu;0.24158;0.427924
1997;Moldova;mda;eu;0.180126;0.407678
1997;Macedonia;mkd;eu;0.132217;0.241568
1997;Netherlands;nld;eu;1.28338;1.19253
1997;Norway;nor;eu;0.829814;0.716475
1997;Poland;pol;eu;0.801098;0.78531
1997;Portugal;prt;eu;0.420509;0.725046
1997;Romania;rou;eu;0.467421;0.594663
1997;Russia;rus;eu;0.469322;0.567975
1997;Slovakia;svk;eu;1.23372;1.06643
1997;Slovenia;svn;eu;1.34636;1.08275
1997;Sweden;swe;eu;2.10031;1.37392
1997;Ukraine;ukr;eu;0.5933;0.57358
1997;Canada;can;na;0.842988;1.10036
1997;Costa Rica;cri;na;-0.11906;-0.178978
1997;Dominican Republic;dom;na;-0.453478;-0.387203
1997;Guatemala;gtm;na;-0.183695;-0.180937
1997;Honduras;hnd;na;-0.695074;-0.561294
1997;Jamaica;jam;na;-0.679477;-0.823728
1997;Mexico;mex;na;0.742549;1.12288
1997;Nicaragua;nic;na;-0.658495;-0.709414
1997;Panama;pan;na;-0.014804;0.500162
1997;El Salvador;slv;na;-0.111639;0.020138
1997;Trinidad and Tobago;tto;na;0.01063;-0.181039
1997;United States;usa;na;1.82767;1.32708
1997;Australia;aus;oc;-0.00787;0.493946
1997;New Zealand;nzl;oc;0.34167;0.443941
1997;Argentina;arg;sa;0.012858;0.39388
1997;Bolivia;bol;sa;-0.761067;-0.711196
1997;Brazil;bra;sa;0.609912;0.629915
1997;Chile;chl;sa;-0.22503;-0.048787
1997;Colombia;col;sa;0.003091;0.286766
1997;Ecuador;ecu;sa;-1.01785;-0.807684
1997;Peru;per;sa;-0.453811;-0.449398
1997;Paraguay;pry;sa;-0.682574;-0.227583
1997;Uruguay;ury;sa;0.186327;0.493736
1997;Venezuela;ven;sa;-0.131131;0.237235
1998;Angola;ago;af;-1.60166;-0.991965
1998;Cote d'Ivoire;civ;af;-1.26317;-1.34394
1998;Cameroon;cmr;af;-1.83434;-1.86453
1998;Democratic Republic of the Congo;cod;af;-1.33985;-1.57334
1998;Republic of the Congo;cog;af;-1.24502;-1.54362
1998;Algeria;dza;af;-0.802829;-0.823172
1998;Egypt;egy;af;-0.51622;0.153938
1998;Ethiopia;eth;af;-1.34347;-1.96222
1998;Gabon;gab;af;-1.55086;-2.77224
1998;Ghana;gha;af;-1.23054;-1.43847
1998;Guinea;gin;af;-1.76458;-2.46048
1998;Kenya;ken;af;-0.662768;-0.801477
1998;Morocco;mar;af;-0.786999;-0.471782
1998;Madagascar;mdg;af;-1.159;-1.35591
1998;Mozambique;moz;af;-0.642561;-1.30331
1998;Mauritania;mrt;af;-1.13432;-1.5869
1998;Nigeria;nga;af;-2.10267;-1.50468
1998;Sudan;sdn;af;-1.21251;-2.28562
1998;Senegal;sen;af;-0.973323;-1.66578
1998;Togo;tgo;af;-0.993679;-1.77098
1998;Tunisia;tun;af;-0.487393;-0.130225
1998;Tanzania;tza;af;-1.29562;-1.56728
1998;South Africa;zaf;af;0.233557;0.467447
1998;Zambia;zmb;af;-0.846865;-1.10144
1998;Zimbabwe;zwe;af;-0.507259;-0.526366
1998;United Arab Emirates;are;as;-0.291874;0.391454
1998;Azerbaijan;aze;as;0.344791;-0.077857
1998;Bangladesh;bgd;as;-1.08508;-0.976561
1998;China;chn;as;0.254555;0.98103
1998;Georgia;geo;as;0.172483;0.125645
1998;Hong Kong;hkg;as;0.326658;1.07741
1998;Indonesia;idn;as;-0.237833;0.42241
1998;India;ind;as;0.118969;0.537142
1998;Iran;irn;as;-0.760938;-0.682443
1998;Israel;isr;as;1.14711;0.997617
1998;Jordan;jor;as;0.156842;-0.571152
1998;Japan;jpn;as;2.48434;1.60559
1998;Kazakhstan;kaz;as;0.133409;0.156251
1998;Cambodia;khm;as;-1.36686;-0.915746
1998;South Korea;kor;as;1.03141;1.21424
1998;Kuwait;kwt;as;-0.548267;-0.360762
1998;Laos;lao;as;-0.57976;-0.641447
1998;Lebanon;lbn;as;0.002854;0.086064
1998;Sri Lanka;lka;as;-0.70323;-0.537586
1998;Burma;mmr;as;-1.24911;-1.36272
1998;Mongolia;mng;as;-0.72326;-1.19069
1998;Malaysia;mys;as;0.440481;0.91084
1998;Oman;omn;as;-0.518991;0.191122
1998;Pakistan;pak;as;-0.825743;-0.105751
1998;Philippines;phl;as;-0.29749;0.634064
